-0.77,2.61,9.15,0.03,-0.04,0.03,.1
-0.88,2.60,9.11,0.00,-0.03,-0.01,.2
-0.88,2.65,9.27,0.00,-0.01,-0.04,.3
-1.00,2.68,9.56,0.01,0.01,-0.03,.4
-0.87,2.86,8.95,0.12,0.02,-0.02,.5
-0.90,2.92,9.25,0.09,0.09,-0.02,.6
-1.68,2.95,9.75,0.26,1.21,-0.14,.7
-1.98,3.80,7.84,0.41,0.63,0.13,.8
-1.89,3.95,8.50,0.13,0.13,-0.08,.9
-3.12,3.85,9.51,0.38,0.52,-0.13,1
-3.76,3.81,9.03,0.14,-0.08,-0.29,1.1
-4.29,4.12,4.75,0.42,0.52,-0.20,1.2
-6.98,4.54,6.38,0.15,0.66,0.21,1.3
-7.42,3.65,3.66,0.81,0.83,-0.51,1.4
-4.76,2.35,-1.54,0.83,1.17,-0.87,1.5
-6.15,-0.72,0.97,0.27,1.99,-2.54,1.6
-8.39,-5.11,-2.79,1.48,2.92,-3.40,1.7
-16.44,-5.59,-3.38,0.35,1.90,-4.55,1.8
-12.15,-3.64,-1.03,-1.37,-0.80,-2.16,1.9
-8.66,-3.41,-1.86,-1.07,-1.05,-0.73,2
-8.62,-3.87,-2.15,-0.30,-0.44,-0.15,2.1
-8.43,-4.36,-1.61,-0.42,-0.46,0.03,2.2
-7.98,-4.22,-2.50,-0.16,-0.21,0.14,2.3
-8.21,-4.58,-1.56,-0.30,-0.80,0.03,2.4
-8.30,-4.51,-1.57,-0.10,-0.13,0.01,2.5
-8.63,-4.37,-1.60,0.11,0.02,-0.03,2.6
-8.53,-4.23,-1.99,0.33,0.21,-0.03,2.7
-8.38,-4.34,-1.20,0.25,0.27,0.03,2.8
-8.47,-4.50,-1.43,0.34,0.38,0.07,2.9
-8.26,-4.66,-1.40,0.32,0.25,0.22,3
-8.03,-4.76,-1.56,0.37,0.30,0.38,3.1
-7.67,-4.80,-1.84,0.37,0.25,0.40,3.2
-8.17,-4.41,-2.10,0.23,0.04,0.21,3.3
-7.99,-4.02,-2.28,0.32,0.18,0.12,3.4
-7.59,-3.86,-2.33,0.35,0.10,-0.04,3.5
-8.52,-3.86,-2.07,0.26,0.11,-0.42,3.6
-9.12,-3.86,-1.84,0.28,0.35,-0.24,3.7
-8.50,-4.03,-1.26,0.23,0.36,0.10,3.8
-8.53,-3.96,-2.19,0.58,0.27,0.25,3.9
-8.25,-4.21,-1.81,0.54,0.30,0.35,4
-8.15,-4.37,-1.79,0.44,0.36,0.47,4.1
-7.92,-4.22,-1.71,0.42,0.17,0.33,4.2
-8.40,-4.36,-2.15,0.49,0.24,0.27,4.3
-8.39,-4.16,-2.86,0.31,0.12,0.20,4.4
-8.26,-4.23,-3.34,0.05,0.06,0.23,4.5
-8.10,-3.63,-2.83,-0.12,0.06,0.16,4.6
-6.83,-3.96,-2.94,-0.06,-0.10,0.22,4.7
-8.51,-3.63,-2.81,0.11,0.03,-0.39,4.8
-9.77,-3.55,-3.70,0.56,0.28,-0.52,4.9
-7.75,-3.16,-2.81,0.16,0.07,0.08,5
-7.34,-4.14,-1.37,0.03,0.14,0.19,5.1
-8.22,-3.84,-1.26,0.14,0.06,-0.18,5.2
-9.85,-3.74,-3.13,1.06,0.38,-0.64,5.3
-9.53,-3.07,-1.80,0.45,0.44,-0.30,5.4
-8.87,-3.88,-1.26,0.20,0.40,0.14,5.5
-8.24,-3.93,-1.01,0.17,0.24,0.49,5.6
-8.54,-3.52,-1.69,0.60,0.46,0.48,5.7
-9.26,-4.25,-0.75,0.56,0.47,0.45,5.8
-9.00,-3.53,-1.91,1.15,0.47,0.53,5.9
-8.07,-4.48,-2.43,1.32,0.64,0.89,6
-7.85,-4.15,-2.74,1.17,0.49,0.91,6.1
-7.44,-3.91,-2.49,0.92,0.36,0.60,6.2
-7.89,-3.98,-3.05,0.92,0.31,0.36,6.3
-8.32,-4.15,-3.32,0.54,0.23,0.06,6.4
-7.97,-4.17,-3.14,-0.25,-0.17,-0.07,6.5
-7.98,-4.61,-3.50,-0.45,-0.18,-0.13,6.6
-7.93,-4.79,-2.70,-1.26,-0.40,-0.38,6.7
-7.91,-4.52,-2.67,-1.58,-0.62,-0.68,6.8
-7.60,-4.54,-1.54,-1.65,-0.70,-0.79,6.9
-8.85,-3.98,-2.44,-1.35,-0.70,-1.12,7
-8.78,-4.38,-2.25,-1.48,-0.71,-0.96,7.1
